player,trial,stone_type,result,result_N,result_R,result_SR,result_SSR
51,8,Paid,SR,0,0,1,0
51,9,Free,N,1,0,0,0
51,10,Paid,R,0,1,0,0
51,11,Paid,SSR,0,0,0,1
51,12,Free,R,0,1,0,0
51,13,Free,N,1,0,0,0
51,14,Free,N,1,0,0,0
51,15,Free,N,1,0,0,0
51,16,Free,R,0,1,0,0
51,17,Free,SR,0,0,1,0
51,18,Free,N,1,0,0,0
51,19,Free,R,0,1,0,0
51,20,Paid,N,1,0,0,0
51,21,Free,N,1,0,0,0
51,22,Paid,N,1,0,0,0
51,23,Free,SR,0,0,1,0
51,24,Free,SR,0,0,1,0
51,25,Free,N,1,0,0,0
51,26,Free,R,0,1,0,0
51,27,Free,N,1,0,0,0
51,28,Paid,SSR,0,0,0,1
51,29,Free,N,1,0,0,0
51,30,Paid,R,0,1,0,0
51,31,Free,N,1,0,0,0
51,32,Free,R,0,1,0,0
51,33,Free,R,0,1,0,0
51,34,Free,N,1,0,0,0
51,35,Paid,N,1,0,0,0
51,36,Paid,SSR,0,0,0,1
51,37,Paid,N,1,0,0,0
51,38,Free,R,0,1,0,0
51,39,Paid,N,1,0,0,0
51,40,Free,R,0,1,0,0
51,41,Free,R,0,1,0,0
51,42,Free,SSR,0,0,0,1
51,43,Free,N,1,0,0,0
51,44,Free,N,1,0,0,0
51,45,Free,N,1,0,0,0
51,46,Paid,N,1,0,0,0
51,47,Free,SR,0,0,1,0
51,48,Free,N,1,0,0,0
51,49,Free,SR,0,0,1,0
51,50,Free,R,0,1,0,0
51,51,Free,R,0,1,0,0
51,52,Free,SR,0,0,1,0
51,53,Free,N,1,0,0,0
51,54,Free,SR,0,0,1,0
51,55,Free,N,1,0,0,0
51,56,Free,N,1,0,0,0
52,1,Free,R,0,1,0,0
52,2,Free,N,1,0,0,0
52,3,Free,SSR,0,0,0,1
52,4,Free,SR,0,0,1,0
52,5,Free,N,1,0,0,0
52,6,Free,R,0,1,0,0
52,7,Paid,R,0,1,0,0
52,8,Free,N,1,0,0,0
52,9,Free,N,1,0,0,0
52,10,Paid,R,0,1,0,0
52,11,Free,R,0,1,0,0
52,12,Paid,SR,0,0,1,0
52,13,Free,SR,0,0,1,0
52,14,Free,N,1,0,0,0
52,15,Free,SR,0,0,1,0
52,16,Free,N,1,0,0,0
52,17,Free,N,1,0,0,0
52,18,Paid,N,1,0,0,0
52,19,Free,SSR,0,0,0,1
52,20,Paid,N,1,0,0,0
52,21,Free,R,0,1,0,0
52,22,Free,N,1,0,0,0
52,23,Free,R,0,1,0,0
52,24,Free,R,0,1,0,0
52,25,Free,N,1,0,0,0
52,26,Free,N,1,0,0,0
52,27,Free,R,0,1,0,0
52,28,Paid,N,1,0,0,0
52,29,Free,N,1,0,0,0
52,30,Free,R,0,1,0,0
52,31,Paid,N,1,0,0,0
52,32,Free,N,1,0,0,0
52,33,Paid,R,0,1,0,0
52,34,Free,R,0,1,0,0
52,35,Paid,N,1,0,0,0
52,36,Free,R,0,1,0,0
52,37,Free,N,1,0,0,0
52,38,Paid,R,0,1,0,0
52,39,Free,N,1,0,0,0
52,40,Free,N,1,0,0,0
52,41,Free,N,1,0,0,0
52,42,Paid,N,1,0,0,0
52,43,Free,N,1,0,0,0
52,44,Paid,SR,0,0,1,0
52,45,Paid,N,1,0,0,0
52,46,Free,R,0,1,0,0
52,47,Free,N,1,0,0,0
52,48,Free,N,1,0,0,0
52,49,Free,R,0,1,0,0
52,50,Free,N,1,0,0,0
52,51,Paid,SSR,0,0,0,1
52,52,Free,SSR,0,0,0,1
52,53,Free,N,1,0,0,0
52,54,Free,R,0,1,0,0
52,55,Free,R,0,1,0,0
52,56,Free,R,0,1,0,0
52,57,Free,N,1,0,0,0
52,58,Free,SSR,0,0,0,1
52,59,Free,SR,0,0,1,0
52,60,Free,N,1,0,0,0
52,61,Free,SSR,0,0,0,1
52,62,Free,R,0,1,0,0
52,63,Free,N,1,0,0,0
52,64,Free,R,0,1,0,0
52,65,Paid,N,1,0,0,0
52,66,Paid,N,1,0,0,0
52,67,Free,N,1,0,0,0
52,68,Free,SR,0,0,1,0
52,69,Free,N,1,0,0,0
52,70,Free,N,1,0,0,0
52,71,Free,N,1,0,0,0
52,72,Paid,R,0,1,0,0
52,73,Paid,R,0,1,0,0
52,74,Paid,N,1,0,0,0
52,75,Paid,SR,0,0,1,0
52,76,Free,N,1,0,0,0
52,77,Free,R,0,1,0,0
52,78,Paid,R,0,1,0,0
52,79,Free,N,1,0,0,0
52,80,Free,R,0,1,0,0
52,81,Free,R,0,1,0,0
52,82,Free,N,1,0,0,0
52,83,Paid,SR,0,0,1,0
52,84,Free,R,0,1,0,0
52,85,Free,N,1,0,0,0
52,86,Free,N,1,0,0,0
52,87,Paid,N,1,0,0,0
52,88,Free,N,1,0,0,0
52,89,Free,N,1,0,0,0
52,90,Free,R,0,1,0,0
52,91,Free,N,1,0,0,0
53,1,Paid,N,1,0,0,0
53,2,Free,N,1,0,0,0
53,3,Paid,R,0,1,0,0
53,4,Free,N,1,0,0,0
53,5,Free,SR,0,0,1,0
53,6,Free,N,1,0,0,0
53,7,Free,N,1,0,0,0
53,8,Free,SR,0,0,1,0
53,9,Free,R,0,1,0,0
53,10,Paid,N,1,0,0,0
53,11,Free,R,0,1,0,0
53,12,Free,N,1,0,0,0
53,13,Free,N,1,0,0,0
53,14,Free,R,0,1,0,0
53,15,Free,R,0,1,0,0
53,16,Paid,N,1,0,0,0
53,17,Paid,N,1,0,0,0
53,18,Free,N,1,0,0,0
53,19,Paid,N,1,0,0,0
53,20,Free,N,1,0,0,0
53,21,Free,N,1,0,0,0
53,22,Free,R,0,1,0,0
53,23,Free,SR,0,0,1,0
53,24,Free,N,1,0,0,0
53,25,Free,N,1,0,0,0
53,26,Free,SR,0,0,1,0
53,27,Free,N,1,0,0,0
53,28,Paid,R,0,1,0,0
53,29,Free,R,0,1,0,0
53,30,Free,SR,0,0,1,0
53,31,Free,N,1,0,0,0
53,32,Paid,R,0,1,0,0
53,33,Paid,R,0,1,0,0
53,34,Paid,N,1,0,0,0
53,35,Free,N,1,0,0,0
53,36,Free,N,1,0,0,0
53,37,Paid,R,0,1,0,0
53,38,Free,N,1,0,0,0
53,39,Free,R,0,1,0,0
53,40,Paid,SR,0,0,1,0
53,41,Free,R,0,1,0,0
53,42,Free,N,1,0,0,0
53,43,Free,N,1,0,0,0
53,44,Paid,N,1,0,0,0
53,45,Paid,R,0,1,0,0
53,46,Free,N,1,0,0,0
53,47,Free,R,0,1,0,0
53,48,Free,R,0,1,0,0
53,49,Free,N,1,0,0,0
53,50,Paid,SR,0,0,1,0
53,51,Paid,N,1,0,0,0
53,52,Free,R,0,1,0,0
53,53,Paid,N,1,0,0,0
53,54,Paid,SR,0,0,1,0
53,55,Free,R,0,1,0,0
53,56,Free,N,1,0,0,0
53,57,Paid,N,1,0,0,0
53,58,Free,R,0,1,0,0
53,59,Free,N,1,0,0,0
53,60,Free,N,1,0,0,0
53,61,Free,SSR,0,0,0,1
53,62,Free,N,1,0,0,0
53,63,Free,N,1,0,0,0
53,64,Free,N,1,0,0,0
53,65,Free,N,1,0,0,0
53,66,Free,N,1,0,0,0
53,67,Free,R,0,1,0,0
53,68,Paid,SR,0,0,1,0
53,69,Free,N,1,0,0,0
53,70,Free,N,1,0,0,0
53,71,Paid,R,0,1,0,0
53,72,Paid,N,1,0,0,0
53,73,Paid,R,0,1,0,0
53,74,Paid,N,1,0,0,0
53,75,Free,SR,0,0,1,0
53,76,Free,N,1,0,0,0
53,77,Free,N,1,0,0,0
53,78,Free,SR,0,0,1,0
53,79,Free,N,1,0,0,0
53,80,Free,SR,0,0,1,0
53,81,Paid,N,1,0,0,0
53,82,Free,R,0,1,0,0
53,83,Free,R,0,1,0,0
53,84,Free,N,1,0,0,0
53,85,Free,N,1,0,0,0
53,86,Free,R,0,1,0,0
53,87,Free,R,0,1,0,0
53,88,Free,N,1,0,0,0
54,1,Free,N,1,0,0,0
54,2,Free,N,1,0,0,0
54,3,Paid,R,0,1,0,0
54,4,Free,N,1,0,0,0
54,5,Free,N,1,0,0,0
54,6,Paid,R,0,1,0,0
54,7,Free,R,0,1,0,0
54,8,Paid,R,0,1,0,0
54,9,Free,R,0,1,0,0
55,1,Paid,R,0,1,0,0
55,2,Free,N,1,0,0,0
55,3,Paid,N,1,0,0,0
55,4,Free,N,1,0,0,0
55,5,Paid,SR,0,0,1,0
55,6,Free,R,0,1,0,0
55,7,Paid,SR,0,0,1,0
55,8,Free,R,0,1,0,0
55,9,Paid,N,1,0,0,0
55,10,Free,R,0,1,0,0
55,11,Free,R,0,1,0,0
55,12,Paid,N,1,0,0,0
55,13,Paid,N,1,0,0,0
55,14,Paid,N,1,0,0,0
55,15,Free,N,1,0,0,0
55,16,Free,R,0,1,0,0
55,17,Free,N,1,0,0,0
55,18,Free,R,0,1,0,0
55,19,Free,N,1,0,0,0
55,20,Paid,SSR,0,0,0,1
55,21,Paid,SSR,0,0,0,1
55,22,Paid,SR,0,0,1,0
55,23,Free,N,1,0,0,0
55,24,Free,R,0,1,0,0
55,25,Free,R,0,1,0,0
55,26,Free,R,0,1,0,0
55,27,Paid,SR,0,0,1,0
55,28,Free,N,1,0,0,0
55,29,Free,N,1,0,0,0
55,30,Free,R,0,1,0,0
55,31,Free,R,0,1,0,0
55,32,Free,N,1,0,0,0
55,33,Free,R,0,1,0,0
55,34,Free,N,1,0,0,0
55,35,Free,SR,0,0,1,0
55,36,Paid,SR,0,0,1,0
55,37,Paid,R,0,1,0,0
55,38,Free,N,1,0,0,0
55,39,Free,N,1,0,0,0
55,40,Paid,N,1,0,0,0
55,41,Free,R,0,1,0,0
55,42,Free,N,1,0,0,0
55,43,Free,N,1,0,0,0
55,44,Free,N,1,0,0,0
55,45,Paid,N,1,0,0,0
55,46,Free,R,0,1,0,0
55,47,Paid,R,0,1,0,0
55,48,Free,N,1,0,0,0
55,49,Free,SR,0,0,1,0
55,50,Paid,N,1,0,0,0
55,51,Free,SSR,0,0,0,1
55,52,Free,N,1,0,0,0
55,53,Free,SR,0,0,1,0
55,54,Free,N,1,0,0,0
55,55,Free,R,0,1,0,0
55,56,Free,SR,0,0,1,0
55,57,Free,SR,0,0,1,0
55,58,Free,N,1,0,0,0
55,59,Free,N,1,0,0,0
55,60,Free,R,0,1,0,0
55,61,Free,N,1,0,0,0
55,62,Free,R,0,1,0,0
55,63,Free,N,1,0,0,0
55,64,Free,SSR,0,0,0,1
55,65,Paid,SSR,0,0,0,1
55,66,Paid,R,0,1,0,0
56,1,Free,N,1,0,0,0
56,2,Paid,N,1,0,0,0
56,3,Paid,R,0,1,0,0
56,4,Free,N,1,0,0,0
56,5,Free,SR,0,0,1,0
56,6,Paid,SR,0,0,1,0
56,7,Paid,R,0,1,0,0
56,8,Free,N,1,0,0,0
56,9,Paid,N,1,0,0,0
56,10,Paid,SSR,0,0,0,1
56,11,Free,N,1,0,0,0
56,12,Paid,N,1,0,0,0
56,13,Free,R,0,1,0,0
56,14,Free,R,0,1,0,0
56,15,Free,N,1,0,0,0
56,16,Free,N,1,0,0,0
56,17,Free,N,1,0,0,0
56,18,Paid,R,0,1,0,0
56,19,Free,N,1,0,0,0
56,20,Paid,R,0,1,0,0
56,21,Free,N,1,0,0,0
56,22,Free,N,1,0,0,0
56,23,Free,SR,0,0,1,0
56,24,Free,R,0,1,0,0
56,25,Free,SR,0,0,1,0
56,26,Free,R,0,1,0,0
56,27,Free,N,1,0,0,0
56,28,Free,N,1,0,0,0
56,29,Free,R,0,1,0,0
56,30,Free,N,1,0,0,0
56,31,Free,R,0,1,0,0
56,32,Paid,N,1,0,0,0
56,33,Free,N,1,0,0,0
57,1,Paid,R,0,1,0,0
57,2,Paid,N,1,0,0,0
57,3,Free,N,1,0,0,0
57,4,Free,R,0,1,0,0
57,5,Paid,R,0,1,0,0
57,6,Paid,N,1,0,0,0
57,7,Paid,N,1,0,0,0
57,8,Paid,N,1,0,0,0
57,9,Free,R,0,1,0,0
57,10,Free,N,1,0,0,0
57,11,Free,SR,0,0,1,0
57,12,Free,SSR,0,0,0,1
57,13,Paid,R,0,1,0,0
57,14,Paid,R,0,1,0,0
57,15,Free,SR,0,0,1,0
57,16,Free,N,1,0,0,0
57,17,Free,N,1,0,0,0
58,1,Free,N,1,0,0,0
58,2,Free,N,1,0,0,0
58,3,Paid,N,1,0,0,0
58,4,Free,N,1,0,0,0
58,5,Paid,SSR,0,0,0,1
58,6,Free,N,1,0,0,0
58,7,Free,N,1,0,0,0
58,8,Free,N,1,0,0,0
58,9,Free,N,1,0,0,0
58,10,Free,R,0,1,0,0
58,11,Paid,N,1,0,0,0
58,12,Free,R,0,1,0,0
58,13,Free,R,0,1,0,0
58,14,Paid,SR,0,0,1,0
58,15,Free,SR,0,0,1,0
58,16,Free,N,1,0,0,0
58,17,Free,N,1,0,0,0
58,18,Free,N,1,0,0,0
58,19,Free,SR,0,0,1,0
58,20,Free,R,0,1,0,0
58,21,Paid,N,1,0,0,0
58,22,Paid,R,0,1,0,0
58,23,Free,N,1,0,0,0
58,24,Free,R,0,1,0,0
58,25,Free,R,0,1,0,0
58,26,Paid,N,1,0,0,0
58,27,Free,R,0,1,0,0
58,28,Paid,SR,0,0,1,0
58,29,Free,R,0,1,0,0
58,30,Paid,R,0,1,0,0
58,31,Free,N,1,0,0,0
58,32,Free,N,1,0,0,0
58,33,Free,N,1,0,0,0
58,34,Free,R,0,1,0,0
58,35,Free,R,0,1,0,0
58,36,Free,N,1,0,0,0
58,37,Free,N,1,0,0,0
58,38,Free,R,0,1,0,0
58,39,Free,N,1,0,0,0
58,40,Free,N,1,0,0,0
58,41,Free,N,1,0,0,0
58,42,Free,N,1,0,0,0
58,43,Free,R,0,1,0,0
58,44,Paid,N,1,0,0,0
58,45,Free,SSR,0,0,0,1
58,46,Paid,N,1,0,0,0
58,47,Paid,N,1,0,0,0
58,48,Free,SR,0,0,1,0
58,49,Free,R,0,1,0,0
58,50,Free,R,0,1,0,0
58,51,Free,N,1,0,0,0
58,52,Free,N,1,0,0,0
58,53,Free,N,1,0,0,0
58,54,Free,SR,0,0,1,0
58,55,Paid,SR,0,0,1,0
58,56,Free,N,1,0,0,0
58,57,Free,N,1,0,0,0
58,58,Free,R,0,1,0,0
58,59,Free,N,1,0,0,0
58,60,Free,R,0,1,0,0
58,61,Free,R,0,1,0,0
58,62,Free,N,1,0,0,0
58,63,Free,N,1,0,0,0
58,64,Free,N,1,0,0,0
58,65,Free,N,1,0,0,0
58,66,Paid,R,0,1,0,0
58,67,Free,N,1,0,0,0
58,68,Paid,R,0,1,0,0
58,69,Free,SR,0,0,1,0
58,70,Paid,N,1,0,0,0
58,71,Paid,N,1,0,0,0
58,72,Free,R,0,1,0,0
58,73,Free,N,1,0,0,0
58,74,Free,R,0,1,0,0
58,75,Free,N,1,0,0,0
58,76,Paid,N,1,0,0,0
58,77,Free,N,1,0,0,0
58,78,Free,N,1,0,0,0
58,79,Paid,N,1,0,0,0
58,80,Free,SR,0,0,1,0
58,81,Paid,SSR,0,0,0,1
58,82,Free,SR,0,0,1,0
58,83,Free,R,0,1,0,0
58,84,Free,N,1,0,0,0
58,85,Paid,N,1,0,0,0
58,86,Free,N,1,0,0,0
58,87,Free,R,0,1,0,0
58,88,Free,N,1,0,0,0
58,89,Free,R,0,1,0,0
58,90,Free,N,1,0,0,0
58,91,Free,N,1,0,0,0
58,92,Free,N,1,0,0,0
58,93,Free,N,1,0,0,0
58,94,Paid,R,0,1,0,0
58,95,Free,SSR,0,0,0,1
58,96,Paid,R,0,1,0,0
58,97,Free,SR,0,0,1,0
59,1,Paid,R,0,1,0,0
59,2,Free,N,1,0,0,0
59,3,Paid,R,0,1,0,0
59,4,Free,N,1,0,0,0
59,5,Free,N,1,0,0,0
59,6,Free,N,1,0,0,0
59,7,Paid,N,1,0,0,0
59,8,Free,N,1,0,0,0
59,9,Paid,N,1,0,0,0
59,10,Free,N,1,0,0,0
59,11,Paid,N,1,0,0,0
59,12,Free,SR,0,0,1,0
59,13,Free,N,1,0,0,0
59,14,Paid,N,1,0,0,0
59,15,Free,R,0,1,0,0
59,16,Paid,SR,0,0,1,0
59,17,Free,N,1,0,0,0
59,18,Free,N,1,0,0,0
59,19,Free,R,0,1,0,0
59,20,Free,N,1,0,0,0
59,21,Free,R,0,1,0,0
59,22,Paid,N,1,0,0,0
59,23,Paid,N,1,0,0,0
59,24,Free,N,1,0,0,0
59,25,Free,N,1,0,0,0
59,26,Free,SR,0,0,1,0
59,27,Free,N,1,0,0,0
59,28,Free,N,1,0,0,0
59,29,Paid,R,0,1,0,0
59,30,Free,N,1,0,0,0
59,31,Paid,SR,0,0,1,0
59,32,Paid,SR,0,0,1,0
59,33,Paid,N,1,0,0,0
59,34,Paid,N,1,0,0,0
59,35,Free,SR,0,0,1,0
59,36,Free,R,0,1,0,0
59,37,Free,N,1,0,0,0
59,38,Free,N,1,0,0,0
59,39,Free,N,1,0,0,0
59,40,Paid,R,0,1,0,0
59,41,Free,R,0,1,0,0
59,42,Free,R,0,1,0,0
59,43,Paid,R,0,1,0,0
59,44,Free,SR,0,0,1,0
59,45,Free,N,1,0,0,0
59,46,Free,SR,0,0,1,0
59,47,Paid,SR,0,0,1,0
59,48,Free,N,1,0,0,0
59,49,Free,SR,0,0,1,0
59,50,Paid,R,0,1,0,0
59,51,Paid,N,1,0,0,0
59,52,Free,N,1,0,0,0
59,53,Free,R,0,1,0,0
59,54,Paid,N,1,0,0,0
59,55,Paid,SSR,0,0,0,1
59,56,Free,R,0,1,0,0
59,57,Free,N,1,0,0,0
59,58,Paid,SR,0,0,1,0
59,59,Free,N,1,0,0,0
59,60,Paid,SR,0,0,1,0
59,61,Free,N,1,0,0,0
59,62,Paid,R,0,1,0,0
59,63,Paid,N,1,0,0,0
59,64,Paid,R,0,1,0,0
59,65,Paid,N,1,0,0,0
59,66,Paid,R,0,1,0,0
59,67,Free,N,1,0,0,0
59,68,Free,N,1,0,0,0
59,69,Paid,N,1,0,0,0
59,70,Paid,N,1,0,0,0
59,71,Paid,N,1,0,0,0
59,72,Paid,SSR,0,0,0,1
59,73,Paid,N,1,0,0,0
59,74,Free,N,1,0,0,0
59,75,Free,N,1,0,0,0
59,76,Paid,R,0,1,0,0
59,77,Free,SR,0,0,1,0
59,78,Paid,N,1,0,0,0
59,79,Free,N,1,0,0,0
59,80,Free,N,1,0,0,0
60,1,Free,R,0,1,0,0
60,2,Free,N,1,0,0,0
60,3,Free,N,1,0,0,0
60,4,Free,SR,0,0,1,0
60,5,Free,N,1,0,0,0
60,6,Free,N,1,0,0,0
60,7,Free,N,1,0,0,0
60,8,Free,N,1,0,0,0
60,9,Free,N,1,0,0,0
60,10,Free,N,1,0,0,0
60,11,Free,N,1,0,0,0
60,12,Free,R,0,1,0,0
60,13,Paid,N,1,0,0,0
60,14,Paid,SR,0,0,1,0
60,15,Free,N,1,0,0,0
60,16,Paid,N,1,0,0,0
60,17,Free,N,1,0,0,0
60,18,Free,N,1,0,0,0
60,19,Paid,SR,0,0,1,0
60,20,Free,R,0,1,0,0
60,21,Free,R,0,1,0,0
60,22,Free,N,1,0,0,0
60,23,Free,N,1,0,0,0
60,24,Paid,N,1,0,0,0
60,25,Paid,N,1,0,0,0
60,26,Free,N,1,0,0,0
60,27,Free,N,1,0,0,0
61,1,Paid,N,1,0,0,0
61,2,Paid,SR,0,0,1,0
61,3,Free,SR,0,0,1,0
61,4,Free,N,1,0,0,0
61,5,Paid,N,1,0,0,0
61,6,Paid,N,1,0,0,0
61,7,Free,SR,0,0,1,0
61,8,Free,N,1,0,0,0
61,9,Paid,N,1,0,0,0
61,10,Free,R,0,1,0,0
61,11,Free,SR,0,0,1,0
61,12,Paid,N,1,0,0,0
61,13,Free,N,1,0,0,0
61,14,Paid,N,1,0,0,0
61,15,Free,SR,0,0,1,0
61,16,Paid,SSR,0,0,0,1
61,17,Free,N,1,0,0,0
61,18,Free,R,0,1,0,0
61,19,Free,N,1,0,0,0
61,20,Paid,N,1,0,0,0
61,21,Free,SR,0,0,1,0
61,22,Free,N,1,0,0,0
61,23,Free,R,0,1,0,0
61,24,Free,N,1,0,0,0
61,25,Paid,SR,0,0,1,0
61,26,Free,N,1,0,0,0
61,27,Free,R,0,1,0,0
61,28,Free,N,1,0,0,0
61,29,Paid,N,1,0,0,0
61,30,Free,N,1,0,0,0
61,31,Free,N,1,0,0,0
61,32,Free,R,0,1,0,0
61,33,Paid,SR,0,0,1,0
61,34,Free,N,1,0,0,0
61,35,Free,R,0,1,0,0
61,36,Free,N,1,0,0,0
61,37,Paid,N,1,0,0,0
61,38,Paid,SR,0,0,1,0
61,39,Free,N,1,0,0,0
61,40,Free,N,1,0,0,0
61,41,Free,N,1,0,0,0
61,42,Free,N,1,0,0,0
61,43,Paid,N,1,0,0,0
61,44,Free,N,1,0,0,0
61,45,Free,N,1,0,0,0
61,46,Free,N,1,0,0,0
61,47,Free,N,1,0,0,0
61,48,Free,N,1,0,0,0
61,49,Free,N,1,0,0,0
61,50,Free,N,1,0,0,0
61,51,Free,R,0,1,0,0
61,52,Paid,SR,0,0,1,0
61,53,Paid,N,1,0,0,0
61,54,Free,R,0,1,0,0
61,55,Free,N,1,0,0,0
61,56,Free,R,0,1,0,0
61,57,Free,SR,0,0,1,0
61,58,Paid,N,1,0,0,0
61,59,Free,N,1,0,0,0
61,60,Paid,SR,0,0,1,0
61,61,Free,R,0,1,0,0
61,62,Free,N,1,0,0,0
61,63,Free,N,1,0,0,0
61,64,Free,N,1,0,0,0
61,65,Free,R,0,1,0,0
61,66,Free,SR,0,0,1,0
61,67,Paid,R,0,1,0,0
61,68,Free,R,0,1,0,0
61,69,Free,SSR,0,0,0,1
61,70,Paid,N,1,0,0,0
61,71,Free,R,0,1,0,0
61,72,Free,N,1,0,0,0
61,73,Free,R,0,1,0,0
61,74,Paid,N,1,0,0,0
61,75,Free,N,1,0,0,0
61,76,Free,SR,0,0,1,0
61,77,Free,R,0,1,0,0
61,78,Paid,N,1,0,0,0
61,79,Free,R,0,1,0,0
61,80,Free,N,1,0,0,0
61,81,Paid,N,1,0,0,0
61,82,Free,N,1,0,0,0
62,1,Free,N,1,0,0,0
62,2,Paid,N,1,0,0,0
63,1,Free,R,0,1,0,0
63,2,Paid,N,1,0,0,0
63,3,Free,R,0,1,0,0
63,4,Paid,N,1,0,0,0
63,5,Paid,N,1,0,0,0
63,6,Paid,R,0,1,0,0
63,7,Free,N,1,0,0,0
63,8,Free,SR,0,0,1,0
63,9,Paid,SSR,0,0,0,1
63,10,Paid,R,0,1,0,0
63,11,Free,N,1,0,0,0
63,12,Free,SSR,0,0,0,1
63,13,Paid,SR,0,0,1,0
63,14,Free,N,1,0,0,0
63,15,Free,R,0,1,0,0
63,16,Paid,R,0,1,0,0
63,17,Paid,R,0,1,0,0
63,18,Free,N,1,0,0,0
63,19,Free,N,1,0,0,0
63,20,Paid,R,0,1,0,0
63,21,Paid,R,0,1,0,0
63,22,Paid,SR,0,0,1,0
63,23,Paid,N,1,0,0,0
63,24,Paid,N,1,0,0,0
63,25,Free,N,1,0,0,0
63,26,Paid,N,1,0,0,0
63,27,Paid,R,0,1,0,0
63,28,Free,R,0,1,0,0
64,1,Free,R,0,1,0,0
64,2,Paid,N,1,0,0,0
64,3,Paid,R,0,1,0,0
64,4,Free,N,1,0,0,0
64,5,Free,N,1,0,0,0
64,6,Free,N,1,0,0,0
64,7,Free,N,1,0,0,0
64,8,Paid,N,1,0,0,0
64,9,Free,N,1,0,0,0
64,10,Free,SR,0,0,1,0
64,11,Paid,N,1,0,0,0
64,12,Free,SR,0,0,1,0
64,13,Paid,R,0,1,0,0
64,14,Paid,N,1,0,0,0
64,15,Free,R,0,1,0,0
64,16,Paid,N,1,0,0,0
64,17,Paid,SR,0,0,1,0
64,18,Paid,N,1,0,0,0
64,19,Free,N,1,0,0,0
64,20,Paid,SR,0,0,1,0
64,21,Paid,R,0,1,0,0
64,22,Paid,R,0,1,0,0
64,23,Free,R,0,1,0,0
64,24,Free,N,1,0,0,0
64,25,Paid,N,1,0,0,0
64,26,Free,N,1,0,0,0
64,27,Paid,N,1,0,0,0
64,28,Free,SR,0,0,1,0
64,29,Free,N,1,0,0,0
64,30,Paid,N,1,0,0,0
64,31,Paid,SR,0,0,1,0
64,32,Free,N,1,0,0,0
64,33,Free,N,1,0,0,0
64,34,Paid,R,0,1,0,0
64,35,Free,N,1,0,0,0
64,36,Free,N,1,0,0,0
64,37,Free,N,1,0,0,0
64,38,Paid,N,1,0,0,0
65,1,Paid,SSR,0,0,0,1
65,2,Free,R,0,1,0,0
65,3,Free,R,0,1,0,0
65,4,Paid,SR,0,0,1,0
65,5,Free,N,1,0,0,0
65,6,Free,SSR,0,0,0,1
65,7,Free,R,0,1,0,0
65,8,Free,R,0,1,0,0
65,9,Free,SR,0,0,1,0
65,10,Free,N,1,0,0,0
65,11,Paid,R,0,1,0,0
65,12,Free,SR,0,0,1,0
65,13,Free,SSR,0,0,0,1
65,14,Paid,R,0,1,0,0
65,15,Free,N,1,0,0,0
65,16,Paid,N,1,0,0,0
65,17,Free,R,0,1,0,0
65,18,Free,N,1,0,0,0
65,19,Free,N,1,0,0,0
65,20,Free,N,1,0,0,0
65,21,Free,N,1,0,0,0
65,22,Free,N,1,0,0,0
66,1,Paid,SSR,0,0,0,1
66,2,Free,R,0,1,0,0
66,3,Free,N,1,0,0,0
66,4,Free,N,1,0,0,0
66,5,Paid,R,0,1,0,0
66,6,Paid,N,1,0,0,0
66,7,Free,N,1,0,0,0
66,8,Free,N,1,0,0,0
66,9,Paid,R,0,1,0,0
66,10,Free,R,0,1,0,0
66,11,Free,N,1,0,0,0
66,12,Paid,N,1,0,0,0
66,13,Paid,N,1,0,0,0
66,14,Paid,N,1,0,0,0
66,15,Free,N,1,0,0,0
66,16,Free,SSR,0,0,0,1
66,17,Paid,SR,0,0,1,0
66,18,Free,SR,0,0,1,0
66,19,Free,N,1,0,0,0
66,20,Free,N,1,0,0,0
66,21,Free,N,1,0,0,0
66,22,Free,N,1,0,0,0
66,23,Paid,R,0,1,0,0
66,24,Free,N,1,0,0,0
66,25,Free,N,1,0,0,0
66,26,Paid,N,1,0,0,0
66,27,Free,SR,0,0,1,0
66,28,Paid,R,0,1,0,0
66,29,Free,N,1,0,0,0
66,30,Paid,N,1,0,0,0
66,31,Paid,R,0,1,0,0
66,32,Free,N,1,0,0,0
66,33,Free,N,1,0,0,0
66,34,Free,R,0,1,0,0
66,35,Free,N,1,0,0,0
66,36,Free,N,1,0,0,0
66,37,Paid,N,1,0,0,0
66,38,Free,N,1,0,0,0
66,39,Free,R,0,1,0,0
66,40,Free,N,1,0,0,0
66,41,Free,N,1,0,0,0
66,42,Free,N,1,0,0,0
66,43,Free,SSR,0,0,0,1
66,44,Free,N,1,0,0,0
66,45,Free,R,0,1,0,0
66,46,Free,R,0,1,0,0
66,47,Paid,SR,0,0,1,0
66,48,Paid,R,0,1,0,0
66,49,Paid,N,1,0,0,0
66,50,Free,SSR,0,0,0,1
66,51,Paid,N,1,0,0,0
66,52,Free,SR,0,0,1,0
66,53,Paid,N,1,0,0,0
66,54,Paid,N,1,0,0,0
66,55,Paid,N,1,0,0,0
66,56,Free,R,0,1,0,0
66,57,Free,SR,0,0,1,0
66,58,Paid,N,1,0,0,0
66,59,Free,SSR,0,0,0,1
66,60,Paid,N,1,0,0,0
66,61,Free,SR,0,0,1,0
67,1,Free,N,1,0,0,0
67,2,Free,R,0,1,0,0
67,3,Paid,N,1,0,0,0
67,4,Paid,N,1,0,0,0
67,5,Free,SR,0,0,1,0
67,6,Paid,R,0,1,0,0
